"","wheat_yield_1983","wheat_yield_1984","wheat_yield_1985","wheat_yield_1986","wheat_yield_1987","wheat_yield_1988","wheat_yield_1989","wheat_yield_1990","wheat_yield_1991","wheat_yield_1992","wheat_yield_1993","wheat_yield_1994","wheat_yield_1995","wheat_yield_1996","wheat_yield_1997","wheat_yield_1998","wheat_yield_1999","wheat_yield_2000","wheat_yield_2001","wheat_yield_2002","wheat_yield_2003","wheat_yield_2004","wheat_yield_2005","wheat_yield_2006","wheat_yield_2007","wheat_yield_2008","wheat_yield_2009","wheat_yield_2010","wheat_yield_2011","wheat_yield_2012","wheat_yield_2013","wheat_yield_2014","wheat_yield_2015"
"12",4064,4949.7001953125,3156.5,2329.19995117188,2739.5,4205.7998046875,3848.10009765625,4271.89990234375,3332.5,3968.39990234375,2692.39990234375,2181.89990234375,1972.40002441406,2856.19995117188,2542.89990234375,2746.39990234375,1283.09997558594,2257.39990234375,768.700012207031,1107.09997558594,2201.89990234375,3566.80004882812,2824.30004882812,3060.89990234375,1238.80004882812,1146.30004882812,862.099975585938,2544,2855.30004882812,3419.80004882812,4793.7998046875,3720,1644.59997558594
"13",4100.60009765625,4960.39990234375,3019.69995117188,2322.30004882812,2755,4196.2998046875,4043.89990234375,4348,3346.69995117188,4181.89990234375,2186.60009765625,2006.69995117188,1495,2656,2334.19995117188,2456.19995117188,1126.09997558594,2109.5,905.700012207031,1422.69995117188,2354,3373.5,2510,3036.5,1230.80004882812,979.299987792969,1262.80004882812,2989.30004882812,3251,3541.5,4839.2998046875,3715.89990234375,1679.90002441406
"14",4127.7001953125,4979.7998046875,2993.5,1761.5,2641.5,3797.5,4037.30004882812,4089.5,3293.19995117188,4014.30004882812,1677.40002441406,1651.30004882812,1415.80004882812,2640.39990234375,2331.30004882812,2476.5,1132.30004882812,1866.5,1183.5,1611.40002441406,2392.60009765625,3099.89990234375,2392.89990234375,2809.19995117188,1213.30004882812,977.099975585938,1359.30004882812,3432.10009765625,3982.60009765625,3611.69995117188,4839.7998046875,3715.30004882812,1675.59997558594
"15",4465.7998046875,4972,2975.60009765625,1750.5,2634.39990234375,3789.39990234375,3899.39990234375,4070.19995117188,3283.80004882812,3905,1460.09997558594,1509.80004882812,1334.90002441406,2628.69995117188,2195,2806.39990234375,1266.5,2109.10009765625,1015.79998779297,1401.90002441406,1984.30004882812,2879.60009765625,2708.80004882812,2966.89990234375,1381.5,1400.59997558594,1733.80004882812,3864.60009765625,4671.7998046875,3590.30004882812,4837.89990234375,3687.60009765625,1492.5
"16",4476.89990234375,4935,2750.19995117188,2136.30004882812,2694,3747.69995117188,3891.5,4062.30004882812,3245,3708.5,1254.09997558594,1483.09997558594,1437.5,2816.10009765625,2314.69995117188,3046.10009765625,1372.30004882812,2267.80004882812,896.099975585938,1177.59997558594,1807.30004882812,2806.19995117188,2642.19995117188,2925.5,1679.09997558594,1590.90002441406,2029.40002441406,4096.5,4663.60009765625,3569.39990234375,4838.5,3683,1488.90002441406
"17",4472.5,4933.5,2913.10009765625,2483.10009765625,2868.19995117188,4003.80004882812,3834,4050.89990234375,3237.30004882812,3692.10009765625,1244.09997558594,1458.19995117188,1472.40002441406,2875.39990234375,2310.39990234375,3154.60009765625,1378.69995117188,2451.60009765625,773.700012207031,1074.80004882812,1591.40002441406,2794.89990234375,2719.69995117188,2692.19995117188,1769.59997558594,1692.90002441406,2173.5,4103.7001953125,4657.5,3432.10009765625,4840.7001953125,3677,1577.40002441406
"18",4459.60009765625,4927.7998046875,3006.89990234375,2242.5,2815.5,3937.10009765625,3873.89990234375,4312.10009765625,3077.5,3523.80004882812,1305.69995117188,1435.90002441406,1545.5,2860.89990234375,2889.39990234375,3326.60009765625,1599.09997558594,2447.60009765625,769.799987792969,971,1551.80004882812,2784.39990234375,2726.10009765625,2572.30004882812,1825.09997558594,2056.39990234375,2426.89990234375,4208.89990234375,4737.39990234375,3411.30004882812,4839,3670.69995117188,1571.19995117188
"19",4822.39990234375,4963.60009765625,3023.30004882812,1530.40002441406,2592.39990234375,3462.69995117188,4077.80004882812,4314.60009765625,3089.89990234375,3536.80004882812,1372.09997558594,1432.5,1714.30004882812,2858.30004882812,3402.19995117188,3997.39990234375,2046.40002441406,2161.60009765625,712,850,1470.30004882812,2788.30004882812,2675.5,2567.89990234375,1806,2076.5,2439.5,4198.7001953125,4772.89990234375,3295.5,4835.2001953125,3670.89990234375,1571.90002441406
"20",4337.60009765625,4758.10009765625,3173.19995117188,920.799987792969,2196.39990234375,3069.19995117188,4086,4199.10009765625,3098.80004882812,3505.30004882812,1522.09997558594,1546.40002441406,1853.40002441406,2969.80004882812,3949.80004882812,4225.89990234375,2829.89990234375,2079.10009765625,652.400024414062,859.700012207031,1418.5,2790,2703.10009765625,2734.60009765625,1916.19995117188,2092.10009765625,2447.69995117188,4079,4519.10009765625,3289.10009765625,4834.10009765625,3666.39990234375,1564.69995117188
"21",4263.89990234375,4692.39990234375,3316.89990234375,751.200012207031,2108.69995117188,2755.5,4143.7998046875,4025.80004882812,3227.10009765625,3511.80004882812,1657.19995117188,1544.69995117188,1896.19995117188,2960.69995117188,4256.60009765625,3994.89990234375,3294.19995117188,2137.19995117188,660.5,873.299987792969,1420.09997558594,2800.5,2708.80004882812,2841.60009765625,1905.69995117188,2109.60009765625,2358.69995117188,4076.60009765625,4504.2001953125,3278.5,4926.7001953125,3687.39990234375,1632.30004882812
"22",3749.69995117188,4787,3322.60009765625,2342.80004882812,2745.5,4268.7998046875,3594.69995117188,3939.10009765625,3435.89990234375,3945.89990234375,3329.10009765625,2450.39990234375,2766,2922.80004882812,2498.5,2551,1197.80004882812,2110.30004882812,749.299987792969,1134.80004882812,2281.5,3413.19995117188,2583.30004882812,3111.10009765625,1108.59997558594,1035.69995117188,856.299987792969,2556.69995117188,2500.69995117188,3183,4789.2001953125,3479.69995117188,1471.40002441406
"23",4046.39990234375,5002.2998046875,2846.5,2332.10009765625,2691.5,4256.89990234375,3790.30004882812,3948.10009765625,3436.10009765625,3895.19995117188,2876.19995117188,2033.59997558594,2323.89990234375,2780.89990234375,2490.5,2620.39990234375,1205.09997558594,2112.60009765625,760.299987792969,1131.40002441406,2117.60009765625,3248.19995117188,2570.30004882812,3075.30004882812,1098,1050.5,760.799987792969,2317.5,2624.19995117188,3279.5,4961.5,3472.80004882812,1456.90002441406
"24",4131.7001953125,4842,2769.39990234375,2319.19995117188,2695.10009765625,4101.2001953125,3800.39990234375,3954.19995117188,3344.30004882812,4107.39990234375,2452.80004882812,1963,1990.40002441406,2772.60009765625,2353,2548.5,1214.19995117188,2116.89990234375,770.700012207031,1007.20001220703,1928.19995117188,2936.39990234375,2555.39990234375,2781.39990234375,1090.90002441406,947.099975585938,1034.5,2804.69995117188,2945.5,3280.80004882812,4694.89990234375,3564.69995117188,1474.5
"25",4213.2998046875,4815.89990234375,2648.5,1988.59997558594,2332.30004882812,3811.5,3792,3943.80004882812,3329.60009765625,3974,2015.90002441406,1707.90002441406,1537.40002441406,2701.30004882812,2340.60009765625,2563.60009765625,1218.19995117188,2114.30004882812,716.599975585938,999.200012207031,1758.40002441406,2751.30004882812,2465.10009765625,2821.5,1078,833.200012207031,1207.59997558594,3422.5,3781.60009765625,3356.89990234375,4862.10009765625,3633.39990234375,1548.69995117188
"26",4160.7001953125,4806.89990234375,2730.5,1761.5,2422.69995117188,3559.80004882812,3786.5,3944.89990234375,3164.39990234375,3917.5,1494.69995117188,1547.80004882812,1426,2517.80004882812,2329.69995117188,2579.60009765625,1222.80004882812,2111,568.299987792969,817.400024414062,1498.80004882812,2539.69995117188,2477.5,2785.5,1152.5,935.099975585938,1318.69995117188,3865.69995117188,4502.7001953125,3333.80004882812,4687,3626.10009765625,1542.19995117188
"27",4594.7998046875,4804.39990234375,2811,1751.19995117188,2424.89990234375,3327.30004882812,3774.5,3933.80004882812,3074.5,3782.10009765625,1365.69995117188,1425.80004882812,1282,2501.89990234375,2207.69995117188,2678,1293.59997558594,2211.19995117188,541.599975585938,723.799987792969,1436.40002441406,2526.69995117188,2494.30004882812,2739.30004882812,1373.90002441406,1345.80004882812,1696.30004882812,3861.19995117188,4499,3315.19995117188,4685.5,3624,1456.19995117188
"28",4608.2001953125,4373.5,3143.80004882812,2167.5,2665.39990234375,3374.10009765625,3766.10009765625,4236.5,2943,3686.60009765625,1297.19995117188,1403.09997558594,1427.90002441406,2659,2311.60009765625,2699.10009765625,1298.59997558594,2204.89990234375,497.200012207031,715.799987792969,1347.59997558594,2526.60009765625,2495.80004882812,2613.30004882812,1559.19995117188,1601.09997558594,2008.40002441406,3853.80004882812,4493.7001953125,3292.60009765625,4683.2001953125,3617,1446.19995117188
"29",4650.5,4368.10009765625,3131.60009765625,2148.10009765625,2610.89990234375,3363.30004882812,3756.39990234375,4188.60009765625,2787,3533.30004882812,1280.09997558594,1378.09997558594,1456.80004882812,2704.89990234375,2306.69995117188,2947.5,1306.5,2203.30004882812,494.100006103516,709.200012207031,1306.69995117188,2510.69995117188,2525.5,2482.30004882812,1644,1786.80004882812,2122,4087.5,4604.5,3274.30004882812,4678.89990234375,3611.19995117188,1441.69995117188
"30",4678.39990234375,4356.7998046875,2984.80004882812,1300.90002441406,2305.69995117188,3103.89990234375,3759.5,4191,2803.10009765625,3540.89990234375,1400.30004882812,1517.59997558594,1641,2702.19995117188,2887.19995117188,3120.80004882812,1515.90002441406,1848.90002441406,473.299987792969,651.299987792969,1168.90002441406,2521.60009765625,2451.69995117188,2479.89990234375,1668.5,1965.59997558594,2132.19995117188,4079.60009765625,4605.5,3335.80004882812,4680.10009765625,3537.30004882812,1444.80004882812
"31",4557,4345.7001953125,2809.39990234375,935,2041.19995117188,2929.89990234375,3763.30004882812,4194,2919.5,3679.39990234375,1597.30004882812,1624.30004882812,1710.59997558594,2848.69995117188,3290.89990234375,3416,1731.69995117188,1849,418.899993896484,614.700012207031,1178,2537.89990234375,2441.60009765625,2483.10009765625,1715.09997558594,1983.59997558594,2084.89990234375,4070.19995117188,4608.60009765625,3439.80004882812,4678.39990234375,3541.60009765625,1446.5
"32",4605.89990234375,4331.5,3025.5,663.900024414062,1934,2598,3976.19995117188,4246.60009765625,2935.19995117188,3683.10009765625,1660.69995117188,1622.30004882812,1680.5,2953.69995117188,4047.60009765625,3916.89990234375,2281,1866.5,527.799987792969,674.400024414062,1285,2623.89990234375,2471.89990234375,2482.89990234375,1704.90002441406,1775.69995117188,2041.90002441406,3945.19995117188,4463.5,3260.60009765625,4677.2001953125,3541.10009765625,1396.19995117188
"33",4304.7001953125,4246.5,3041.10009765625,673.099975585938,1963.40002441406,2784.10009765625,4019.39990234375,3942.89990234375,2955.30004882812,3688.39990234375,1742.19995117188,1517.80004882812,1685.40002441406,2820.89990234375,3979.5,3932,2381.89990234375,1998.19995117188,707.099975585938,920.299987792969,1500.40002441406,2631.10009765625,2565.60009765625,2571.5,1821.19995117188,1616.69995117188,1893.19995117188,3823.89990234375,4160.7998046875,3157.69995117188,4942.60009765625,3607.60009765625,1539
"34",3586.30004882812,4054.10009765625,2863.39990234375,685,1994.59997558594,2933.60009765625,4315.10009765625,3910.39990234375,3115.89990234375,3785.89990234375,1745.19995117188,1511.80004882812,1598.40002441406,2800.89990234375,3833.80004882812,3553.89990234375,2314.19995117188,2062.19995117188,1018.5,1253.59997558594,1633.69995117188,2643.69995117188,2644.39990234375,2908.69995117188,1980.59997558594,1636.80004882812,1995.69995117188,3819.69995117188,3938.19995117188,3048.30004882812,4805.39990234375,3607.10009765625,1536.90002441406
"35",3574.10009765625,4072.39990234375,2999.89990234375,688.700012207031,2013.09997558594,2805.39990234375,4341.5,3861.89990234375,3276,3866.19995117188,1911.5,1620.5,1635.69995117188,2801.10009765625,3081.60009765625,3272.5,1809.90002441406,2047,1028.90002441406,1261.5,1785.30004882812,2664.39990234375,2650.39990234375,2912.60009765625,2162.69995117188,1694,2002.30004882812,3835.60009765625,3834.60009765625,2963.30004882812,4793.60009765625,3602.10009765625,1527.30004882812
"36",4259.60009765625,4250,3169.10009765625,694.900024414062,2092.19995117188,2813.89990234375,4363,3818.39990234375,3543.10009765625,3923.69995117188,1953.09997558594,1620.30004882812,1723.59997558594,2798.80004882812,3012.19995117188,3026.10009765625,1581.90002441406,2060.89990234375,906.5,1199.90002441406,1766.90002441406,2632.10009765625,2654.30004882812,2917.39990234375,2261.19995117188,1937.40002441406,2000.69995117188,3835.19995117188,3834.89990234375,3043.89990234375,4792.7998046875,3595.19995117188,1520.09997558594
"37",4553.5,4388.7998046875,3194.60009765625,697.299987792969,2108.80004882812,2817.89990234375,4361.2001953125,3802.89990234375,3551.69995117188,3877.69995117188,1995.80004882812,1625.09997558594,1793.5,2632.10009765625,3044.39990234375,3310.5,1816.90002441406,2077.10009765625,860.200012207031,1205.30004882812,1665.90002441406,2622.19995117188,2604,2763.39990234375,2288.60009765625,1961.09997558594,2038.80004882812,3830.80004882812,3615,2966.89990234375,4760.5,3588.60009765625,1508.19995117188
"38",3970.5,4875.39990234375,3216.39990234375,2431.89990234375,2750.69995117188,4178.39990234375,3919.19995117188,3863.89990234375,3675.19995117188,3896,3219.10009765625,2280,2627.19995117188,2791.5,2718.69995117188,2581,1198.80004882812,1704.30004882812,930.5,1061.90002441406,2028.59997558594,2594.10009765625,2538.30004882812,2931.80004882812,1087.5,848.700012207031,758.099975585938,2635.60009765625,2647.39990234375,3171.80004882812,4685.7001953125,3382.60009765625,1393.5
"39",4065.19995117188,4860.10009765625,2796,2296.60009765625,2743.80004882812,4153.7998046875,4038.89990234375,3957.89990234375,3672.39990234375,3912.19995117188,2927,1993,2196.69995117188,2779.10009765625,2708.19995117188,2582.69995117188,1199.90002441406,1706.19995117188,598.799987792969,747.5,1565.5,2581.19995117188,2443.5,2884.19995117188,987.599975585938,853.200012207031,1026.80004882812,2783.39990234375,2775.80004882812,3294.30004882812,4825.7998046875,3380.5,1373.30004882812
"40",4311.60009765625,4713.10009765625,2669.60009765625,2089.39990234375,2526.19995117188,3939.60009765625,4026.60009765625,3946.60009765625,3660.80004882812,4173.10009765625,2345.89990234375,1792.19995117188,1766.80004882812,2702.5,2914,2615.80004882812,1369.19995117188,1705.59997558594,527.299987792969,562.900024414062,1399.19995117188,2269.10009765625,2460,2842.39990234375,1045.5,791,1174.5,3515.5,3504.39990234375,3147.89990234375,4828.2998046875,3369.89990234375,1364.09997558594
"41",4278.39990234375,4706.60009765625,2760.10009765625,1953.40002441406,2411.10009765625,3495,3684.89990234375,3857,3461.89990234375,4050.39990234375,2074,1682.90002441406,1631.80004882812,2586.5,2783.30004882812,2619.80004882812,1371.40002441406,1770.09997558594,385.200012207031,413.799987792969,1121.80004882812,2317,2479.69995117188,2708.69995117188,1104.09997558594,841.5,1267.40002441406,3881.69995117188,4254.7998046875,3124.39990234375,4821.5,3363.80004882812,1397.69995117188
"42",4617.39990234375,4419.89990234375,2835.10009765625,1942.80004882812,2406.5,3389.69995117188,3675.30004882812,3926.10009765625,3298.89990234375,3981.39990234375,1796.90002441406,1523.5,1441.30004882812,2566.80004882812,2769.89990234375,2788.69995117188,1376.40002441406,2027.69995117188,334.100006103516,449.5,1088.59997558594,2483,2421.60009765625,2665,1366.09997558594,1224.80004882812,1674.40002441406,3985.39990234375,4247.60009765625,3105.10009765625,4811.7998046875,3353,1290.90002441406
"43",4642.5,4415.2001953125,3131.60009765625,2242.5,2554.5,3382.19995117188,3664.89990234375,4147.7998046875,2962.5,3797.69995117188,1754,1609.19995117188,1508.90002441406,2714.60009765625,2409.39990234375,2620.80004882812,1275.19995117188,1704.19995117188,304.200012207031,445.100006103516,1057.5,2479.69995117188,2427,2617.39990234375,1487.59997558594,1410.09997558594,1860.80004882812,3977.69995117188,4352.7998046875,3296.60009765625,4808.10009765625,3363.80004882812,1380.40002441406
"44",4334.2001953125,4164.5,2868.5,2040.59997558594,2505.30004882812,3346.39990234375,3651.89990234375,4183.7998046875,2758.5,3680.5,1711.59997558594,1587.80004882812,1529.30004882812,2697.80004882812,2270.10009765625,2635.5,1211.69995117188,2020.09997558594,327.700012207031,437.5,1030.5,2467.39990234375,2428.19995117188,2371.89990234375,1542.30004882812,1469.30004882812,2036.69995117188,3970.19995117188,4346.39990234375,3274.10009765625,4842.39990234375,3488.89990234375,1430.30004882812
"45",4097.2001953125,3955.80004882812,2712.80004882812,1396.59997558594,2283.60009765625,3126.89990234375,3658.5,4182.7001953125,2775.69995117188,3772.10009765625,1846.09997558594,1634.19995117188,1558.80004882812,2694.80004882812,2642.5,2783.10009765625,1304.80004882812,1830.69995117188,408.299987792969,512.900024414062,1079.59997558594,2489.80004882812,2306.5,2283.69995117188,1430.90002441406,1625.09997558594,2047.40002441406,3966.10009765625,4608.7001953125,3335.89990234375,4966.2998046875,3487.80004882812,1466.80004882812
"46",3612.30004882812,3939.60009765625,2552.69995117188,882.099975585938,1993.30004882812,2912.60009765625,3872.30004882812,4184.60009765625,2782.89990234375,3790.60009765625,1879.40002441406,1632.09997558594,1552.59997558594,2691.10009765625,2853.5,2826.39990234375,1509.59997558594,1832.80004882812,450.399993896484,555.599975585938,1119.19995117188,2499.60009765625,2223.5,2186.60009765625,1427.59997558594,1571.80004882812,1906,3958.30004882812,4611.5,3329.30004882812,4718.7998046875,3473.10009765625,1461.19995117188
"47",3597.80004882812,3925.10009765625,2745.19995117188,644.400024414062,1819.80004882812,2557.39990234375,4044.10009765625,4141.2998046875,2908.80004882812,3794.89990234375,1987.5,1627.90002441406,1541.40002441406,2688.80004882812,3138.60009765625,3025.19995117188,1717.40002441406,1840.80004882812,631.099975585938,826.5,1382.40002441406,2503.10009765625,2330.30004882812,2359.39990234375,1564.80004882812,1449.30004882812,1876.5,3952.10009765625,4358.39990234375,3050.10009765625,4963.39990234375,3477,1462.5
"48",3621.19995117188,3885.89990234375,2658.39990234375,651.299987792969,1841.80004882812,2613.10009765625,4284.89990234375,3901.89990234375,2949.39990234375,3799,2107.89990234375,1613.19995117188,1532.19995117188,2682.80004882812,3269.69995117188,3208.30004882812,1985.59997558594,1970.69995117188,873,1073.40002441406,1619.5,2512.30004882812,2529.60009765625,2624.39990234375,1794.30004882812,1472.09997558594,1850.59997558594,4079.89990234375,3674.39990234375,2848.19995117188,4657.10009765625,3628.39990234375,1461.59997558594
"49",2941.30004882812,3718.89990234375,2473,834.700012207031,1965.09997558594,2935.60009765625,4381.7001953125,3816,3121.10009765625,3958.10009765625,2058.39990234375,1609.69995117188,1537,2682.69995117188,3262.80004882812,3060.89990234375,1808.19995117188,1920.19995117188,1106.30004882812,1393.90002441406,1873.69995117188,2519.89990234375,2630.69995117188,2622.19995117188,1844,1558.19995117188,1895.59997558594,3838.39990234375,3243,2454.30004882812,4483.60009765625,3625.39990234375,1459.69995117188
"50",3209.69995117188,3603.5,2713.19995117188,942.099975585938,2162.89990234375,3099,4480.10009765625,4003.60009765625,3414.60009765625,3746.10009765625,2176.39990234375,1608.19995117188,1573.59997558594,2618.89990234375,2917,2925.30004882812,1594.19995117188,1962.5,967.200012207031,1251.19995117188,1854.40002441406,2515.30004882812,2542.39990234375,2624.69995117188,1873.5,1634.90002441406,1896.80004882812,4065.80004882812,2939,2236.80004882812,4353.60009765625,3605.39990234375,1445
"51",3561.89990234375,3877.60009765625,2832.10009765625,947.400024414062,2180.89990234375,3136.30004882812,4458.89990234375,3716.80004882812,3564.5,3749.10009765625,2144.39990234375,1618.5,1607.59997558594,2390.19995117188,2802.19995117188,2819.89990234375,1518.40002441406,1911.59997558594,897.799987792969,1199.09997558594,1789.40002441406,2505.89990234375,2478.10009765625,2706.19995117188,1843.90002441406,1650.90002441406,1982.5,3725.19995117188,2949.19995117188,2457.19995117188,4352.60009765625,3597.69995117188,1439.59997558594
"52",4548.10009765625,4266.89990234375,3059.89990234375,952,2078.89990234375,2974.69995117188,4140.7001953125,3752.5,3540.39990234375,3990.80004882812,2181.19995117188,1575.40002441406,1651.59997558594,2387.69995117188,2785.39990234375,3012.69995117188,1593.69995117188,1925.69995117188,833.900024414062,1099.80004882812,1680.40002441406,2496.60009765625,2469.39990234375,2706.10009765625,1875.59997558594,1939.59997558594,1985,3722.30004882812,2879.30004882812,2237.89990234375,4341.60009765625,3466,1369.40002441406
"53",4144.60009765625,4915.89990234375,3286.19995117188,2423.19995117188,2729.10009765625,4187.7998046875,3978.10009765625,4125.10009765625,3809.89990234375,4046.30004882812,3623.80004882812,2331.89990234375,2775.89990234375,2824.19995117188,2821.5,2469.19995117188,1275.5,1711.90002441406,452.200012207031,403.399993896484,1098.30004882812,2016.80004882812,2463.39990234375,3289,1099.40002441406,830.900024414062,1101.30004882812,3085.60009765625,2911.80004882812,3193.60009765625,4697.2001953125,3169,1332.19995117188
"54",4157,4764.2001953125,3013.89990234375,2369.10009765625,2558.69995117188,3972.80004882812,3967.39990234375,4106.7001953125,3798.80004882812,4013.69995117188,3345.69995117188,1974.40002441406,2405.19995117188,2780.10009765625,2931,2580.5,1532.19995117188,1679,415.100006103516,346.5,1074.5,2007.69995117188,2476.60009765625,3067.10009765625,1060.19995117188,822.299987792969,1189.80004882812,3535.19995117188,3740.10009765625,3172.80004882812,4691,3156.5,1247.5
"55",4495.10009765625,4723.5,2992.89990234375,2198.30004882812,2550.60009765625,3720.5,3730.89990234375,4108.7998046875,3728.30004882812,3991,2875.30004882812,1914.80004882812,1885,2604.69995117188,2916.10009765625,2585.69995117188,1531.59997558594,2019,390.700012207031,310.899993896484,919,2002.80004882812,2474.60009765625,2932,1245.90002441406,1032.80004882812,1477.40002441406,4017.60009765625,4106.7001953125,3152.19995117188,4540.2001953125,3143.89990234375,1312.59997558594
