"","wheat_yield_1983","wheat_yield_1984","wheat_yield_1985","wheat_yield_1986","wheat_yield_1987","wheat_yield_1988","wheat_yield_1989","wheat_yield_1990","wheat_yield_1991","wheat_yield_1992","wheat_yield_1993","wheat_yield_1994","wheat_yield_1995","wheat_yield_1996","wheat_yield_1997","wheat_yield_1998","wheat_yield_1999","wheat_yield_2000","wheat_yield_2001","wheat_yield_2002","wheat_yield_2003","wheat_yield_2004","wheat_yield_2005","wheat_yield_2006","wheat_yield_2007","wheat_yield_2008","wheat_yield_2009","wheat_yield_2010","wheat_yield_2011","wheat_yield_2012","wheat_yield_2013","wheat_yield_2014","wheat_yield_2015"
"12",4435.7001953125,5648.39990234375,4576.5,4756.2001953125,4236.39990234375,4949,5475.10009765625,3888.69995117188,4860.10009765625,4496.7998046875,3900.39990234375,3987.19995117188,4497.39990234375,4531.10009765625,5144.5,4230.2001953125,4937.10009765625,4237.2998046875,5176.7001953125,4456.7001953125,4266.2998046875,4888.2001953125,3721.60009765625,4698.2998046875,4499,4539.89990234375,3275.69995117188,4778.39990234375,5342.89990234375,4822.2001953125,5038.2998046875,4375.5,4037.60009765625
"13",4484.7001953125,5674.5,4715,4747.10009765625,4235,4937.5,5493.7001953125,4000,4860.5,4500.89990234375,4000,4087,4595.7998046875,4481.5,5134.39990234375,4314.39990234375,4698.89990234375,4231,5182.2998046875,4444.7998046875,4150.10009765625,4822.39990234375,3824.19995117188,4712.5,4483.7001953125,4542.2001953125,3279.19995117188,4889.2001953125,5315.7998046875,4894.7998046875,4958.60009765625,4364.2998046875,4034.19995117188
"14",4493.39990234375,5803.5,4547.5,4733.7001953125,4179.10009765625,4808.89990234375,5480.2001953125,3984.10009765625,4739.10009765625,4236.39990234375,3980.5,4075.30004882812,4585.39990234375,4469.60009765625,5118.2998046875,4310.7998046875,4696.2998046875,4173.10009765625,4971.2001953125,4428.2001953125,4135.2001953125,4785.60009765625,3816.5,4664.2001953125,4466.10009765625,4538.39990234375,3270.89990234375,4979.39990234375,5465.5,4965.39990234375,4963.2998046875,4348.2998046875,4026.69995117188
"15",4507.89990234375,5769.2001953125,4530.10009765625,4719.5,4090.89990234375,4679.5,5467.60009765625,3864.5,4723.5,4215.39990234375,4050.19995117188,4062.60009765625,4564.89990234375,4458.2998046875,5102,4218.60009765625,4896.5,4206.5,4972,4412.2001953125,4213.60009765625,4746.7001953125,3807.80004882812,4541.39990234375,4448.2998046875,4535.10009765625,3455.60009765625,4912.39990234375,5465.89990234375,4948.5,4964.2998046875,4332.2001953125,3844.80004882812
"16",4520.39990234375,5777.5,4482,4707.89990234375,4083.39990234375,4687.5,5454.2998046875,3849.60009765625,4706.7001953125,4180.10009765625,3968.39990234375,4050.10009765625,4544.2998046875,4644.5,5119.39990234375,4433.10009765625,4812.7998046875,4220,4973.10009765625,4395.7998046875,4140.89990234375,4854.7001953125,3787.5,4531.5,4430.2001953125,4531.7001953125,3504.39990234375,4936.7998046875,5460.10009765625,4755.2998046875,4964.2998046875,4316.5,3837
"17",4504.7998046875,5769.2998046875,4495.2001953125,4693.89990234375,4102.2001953125,4665.2998046875,5442.60009765625,3867.69995117188,4688.5,4160.7998046875,3941.60009765625,3957.80004882812,4495.2001953125,4540.39990234375,5103.5,4476.2001953125,4955.60009765625,4234.2001953125,4973.5,4379.60009765625,4173.89990234375,4847.5,3778.10009765625,4522.7998046875,4380.10009765625,4527.89990234375,3553.39990234375,4925.5,5456.10009765625,4739.2998046875,4965.7001953125,4300.2998046875,3831.19995117188
"18",4521.10009765625,5761.39990234375,4447.2998046875,4680.10009765625,4106.2001953125,4606.89990234375,5313.2001953125,3800.5,4738.2998046875,4141.89990234375,3971.89990234375,3945.80004882812,4462.39990234375,4543.2001953125,5128.39990234375,4470.39990234375,4956,4221.7998046875,4975,4362.7001953125,4154.39990234375,4817.7001953125,3746.30004882812,4512.60009765625,4353.7998046875,4524.39990234375,3547.5,4960.7001953125,5325.60009765625,4724.10009765625,4794,4284.60009765625,3824.5
"19",4513.2001953125,5635.60009765625,4477,4672.7998046875,3979,4602.5,5353.2998046875,3793.60009765625,4735.7998046875,4141.5,3979.89990234375,3926.5,4457.10009765625,4535.60009765625,5239.10009765625,4449.10009765625,4812.89990234375,4199.5,4996,4375.60009765625,4159.7998046875,4819.2998046875,3750.10009765625,4505.7998046875,4364.5,4520.10009765625,3588.19995117188,4873.5,5328.2001953125,4662.5,4849.39990234375,4284.89990234375,3820.89990234375
"20",4521.2998046875,5411.60009765625,4476.7998046875,4690.10009765625,4023.30004882812,4415.10009765625,5352,3800.69995117188,4619.5,4109.89990234375,4107.10009765625,3910.60009765625,4455.7001953125,4527.60009765625,5407.89990234375,4599,4850.10009765625,4204.7998046875,4980.7998046875,4371.2998046875,4166.7998046875,4843.39990234375,3754.19995117188,4500.2001953125,4350.10009765625,4543.89990234375,3716.60009765625,4948.2998046875,5380.60009765625,4664.89990234375,4851,4285.5,3817.10009765625
"21",4536.39990234375,5356.39990234375,4508.2998046875,4683.2001953125,4025.80004882812,4434.7001953125,5236.7998046875,3832.5,4617.89990234375,4141.5,3937.60009765625,3839,4450.39990234375,4460.39990234375,5232.89990234375,4530,4733.5,4184,4933.60009765625,4350.7001953125,4173.39990234375,4845.2998046875,3758.5,4493.5,4359.39990234375,4723.7998046875,3607.30004882812,4959.39990234375,5439.7001953125,4829,4851.5,4286,3812.89990234375
"22",4172.39990234375,5126.5,4476.5,4638,4075.19995117188,4789.39990234375,5326.10009765625,4082.19995117188,4805.89990234375,4500.60009765625,3953.69995117188,4189.89990234375,4610.7998046875,4601.60009765625,4843.2001953125,4277.60009765625,4766.60009765625,4111.89990234375,4994.60009765625,4409.7998046875,4227.60009765625,4862.7998046875,3722.5,4593.7001953125,4660.2998046875,4385.2001953125,3471,4820.2998046875,5223.7998046875,4659.2998046875,5000,4200.89990234375,3867.69995117188
"23",4185.60009765625,5460.2998046875,4406.2998046875,4780.5,4071.5,4776,5429.2001953125,3923.69995117188,4798.7998046875,4534.39990234375,3878.30004882812,3996,4540.39990234375,4591.5,4985.10009765625,4266.39990234375,4767.39990234375,4106.7998046875,4999.5,4397.2998046875,4206,4854.7998046875,3719.69995117188,4590.2001953125,4647.7998046875,4386.89990234375,3469,4774.7998046875,5218.5,4652.5,5028.7998046875,4187.60009765625,3853
"24",4206.7998046875,5623.2001953125,4398.89990234375,4732.89990234375,4068.10009765625,4763.2998046875,5421.2998046875,3916.39990234375,4767.60009765625,4408.39990234375,3969.39990234375,3955.5,4539.2998046875,4581.7001953125,4977.7998046875,4252.2998046875,4763.5,4135.2998046875,5002.2001953125,4384.5,4365.2001953125,4788,3696,4577.10009765625,4636.39990234375,4389.2001953125,3463.80004882812,4835.7001953125,5303.2001953125,4690.7998046875,4951.2998046875,4351.2001953125,3837.39990234375
"25",4309.2001953125,5557.7001953125,4385.2998046875,4729,4009.69995117188,4605.60009765625,5410.2998046875,3899.89990234375,4751.5,4157.60009765625,3988.89990234375,3899.89990234375,4522.7998046875,4525.89990234375,4814.10009765625,4247.2998046875,4761.2998046875,4121.5,5001.89990234375,4367.89990234375,4259.7998046875,4781,3688.39990234375,4565.7998046875,4620.10009765625,4364.2998046875,3454.30004882812,4912.39990234375,5276.39990234375,4634.2998046875,4969.89990234375,4177.5,3828.60009765625
"26",4323.2998046875,5550.89990234375,4371.39990234375,4720.39990234375,4002.80004882812,4505.7998046875,5399.10009765625,3885.5,4697.7998046875,4137.2001953125,3970.19995117188,3888.80004882812,4503,4513.10009765625,4971.60009765625,4239.5,4760.7998046875,4108.10009765625,5001.2998046875,4349.89990234375,4090,4708.2001953125,3637.69995117188,4557.7998046875,4600.89990234375,4361,3209.39990234375,4941.39990234375,5403.89990234375,4618.89990234375,4970.39990234375,4159.89990234375,3818.10009765625
"27",4690.7998046875,5671.39990234375,4357.39990234375,4706.7998046875,3996.19995117188,4442.60009765625,5344.2001953125,3751.19995117188,4627.39990234375,4075.39990234375,4104.10009765625,3875.19995117188,4485.5,4510.7001953125,5003,4322,4786.10009765625,4094,5064.2001953125,4332.7001953125,4062.5,4701.2998046875,3685,4543.5,4581.7998046875,4356.5,3307.5,4931,5396.2998046875,4604.89990234375,4969.5,4143,3667.60009765625
"28",4487.89990234375,5315.7998046875,4365.5,4728,4041,4464,5377,3733.10009765625,4672.39990234375,4247,4076.89990234375,3862.5,4466.89990234375,4498.39990234375,4987.89990234375,4359.2001953125,4780.89990234375,4079.60009765625,5063.89990234375,4315.5,3890.89990234375,4694.2001953125,3676.39990234375,4412.2998046875,4361.2998046875,4352.10009765625,3356.30004882812,4954.7001953125,5285.7001953125,4623.2998046875,4825.5,4125.7001953125,3708.39990234375
"29",4681.2998046875,5307,4340.7998046875,4714.2998046875,4033.69995117188,4478.10009765625,5366.2998046875,3994.69995117188,4625,4005.30004882812,4051.89990234375,3848.80004882812,4448.60009765625,4521.7998046875,4816.10009765625,4235.60009765625,4779.89990234375,4104.39990234375,5063.5,4298.10009765625,3862.30004882812,4666,3614.5,4498.10009765625,4326.7001953125,4347.5,3404.80004882812,4977.10009765625,5316,4495.60009765625,4825.5,4108.60009765625,3699.80004882812
"30",4708.10009765625,5301.2001953125,4329.39990234375,4707.10009765625,3991.10009765625,4303.10009765625,5363.7001953125,3986.60009765625,4573.5,4227.7998046875,3906.60009765625,3834.19995117188,4447.39990234375,4549.39990234375,5032.89990234375,4330.39990234375,4830.10009765625,4043.69995117188,5050.7998046875,4293.10009765625,3868.89990234375,4668.2998046875,3580.89990234375,4497.2001953125,4325,4378.89990234375,3482.89990234375,4865.2998046875,5316.2998046875,4565.5,4837.2998046875,4108.60009765625,3700
"31",4873.2001953125,5346.10009765625,4341.2998046875,4700.39990234375,3993.39990234375,4333.39990234375,5362,3685.10009765625,4571.7998046875,3968.60009765625,3915.5,3819.60009765625,4450,4594.10009765625,5183.10009765625,4276,4726.2998046875,4051.89990234375,5038,4298.7998046875,3946.89990234375,4690.7001953125,3541.60009765625,4494.7001953125,4371.2001953125,4374.89990234375,3485.19995117188,4976.89990234375,5318.5,4565.60009765625,4837,4095.60009765625,3698.39990234375
"32",4531.5,5408.7001953125,4341.60009765625,4693.10009765625,4043,4352.89990234375,5367.10009765625,3676.69995117188,4624.2998046875,3969.80004882812,3924.5,3804.89990234375,4445.2001953125,4586.7001953125,5337.7998046875,4354.7001953125,4803.89990234375,4048.60009765625,5024.60009765625,4293.89990234375,3951.5,4726,3592.60009765625,4395.39990234375,4369.7998046875,4371,3423.60009765625,4955.10009765625,5285.89990234375,4738.7001953125,4824.89990234375,4095.30004882812,3645.19995117188
"33",4916.39990234375,5237.7001953125,4350,4688.2998046875,4096.39990234375,4419.7998046875,5273.7998046875,3701.10009765625,4623.39990234375,4103.5,3934.10009765625,3867.30004882812,4527,4584.2001953125,5325.7001953125,4364.60009765625,4797.39990234375,4057.80004882812,4950,4317.7998046875,4068.5,4727.2998046875,3636.69995117188,4520.5,4329.7998046875,4367.10009765625,3346.80004882812,4936.7001953125,5393.7998046875,4617.2001953125,4823.7001953125,4305.7001953125,3643.39990234375
"34",4603.60009765625,5192.39990234375,4378.39990234375,4681.7001953125,4098.2001953125,4405,5214.5,4009.60009765625,4696.7998046875,4083.10009765625,3962.60009765625,3849.80004882812,4403.7001953125,4575.89990234375,5243,4351.2001953125,4798.5,4168.39990234375,4935,4313.5,4052.69995117188,4729.2998046875,3693.5,4529.5,4292.7001953125,4362.89990234375,3322.60009765625,4907.2998046875,5353.7998046875,4572.2998046875,4885,4305.7001953125,3642.89990234375
"35",4593.5,5190.7998046875,4380.5,4678.10009765625,4102.10009765625,4397.39990234375,5275,3965.5,4741.60009765625,4312.5,3960,3840.80004882812,4399.7001953125,4569.2001953125,5092.2998046875,4238.60009765625,4988.89990234375,4176.2998046875,4922.10009765625,4278.5,4257.2001953125,4733.5,3718.80004882812,4411.89990234375,4294.60009765625,4360.7998046875,3410,4946.39990234375,5356.39990234375,4513.89990234375,4915.10009765625,4307.5,3648.89990234375
"36",4775.5,5274.39990234375,4382.60009765625,4675.60009765625,4105.5,4286,5278.10009765625,3722.30004882812,4701.39990234375,4357.39990234375,3970.69995117188,3828.89990234375,4393.89990234375,4543.60009765625,4968.2001953125,4270.5,4859.39990234375,4184.60009765625,4767.10009765625,4277.39990234375,4105.89990234375,4772.7998046875,3725.89990234375,4522.60009765625,4296.39990234375,4359,3410.80004882812,4950.2001953125,5360,4622.2001953125,4784.39990234375,4152.10009765625,3543.60009765625
"37",4799.5,5503.7998046875,4384.5,4544.89990234375,4108.2001953125,4277.7998046875,5280.2998046875,3831.80004882812,4652.7998046875,4318.2001953125,3974.69995117188,3820.5,4508.60009765625,4461.10009765625,5031,4200.2001953125,4858.89990234375,4241.7998046875,4783.2001953125,4270.10009765625,4101,4777.10009765625,3732.19995117188,4522.10009765625,4299.10009765625,4535,3411.10009765625,4802.10009765625,5361.89990234375,4511.2998046875,4888.60009765625,4190.60009765625,3548.5
"38",4070.80004882812,4980.39990234375,4481.7998046875,4653.10009765625,4099.2998046875,4787,5376.7998046875,4076.30004882812,4696.7998046875,4511,3954.39990234375,4106,4600.89990234375,4459.7001953125,4902.10009765625,4215.5,4536.89990234375,4135.10009765625,5037.10009765625,4550.2001953125,4445,4639.10009765625,3584.10009765625,4615,4697.60009765625,4397.5,3342.39990234375,4813.10009765625,5270.60009765625,4676.5,5050.10009765625,4180.60009765625,3869.30004882812
"39",4158.7001953125,5631.60009765625,4405.89990234375,4644.2001953125,4094.39990234375,4756.5,5367.2001953125,4165.10009765625,4690.60009765625,4443.2998046875,3948.80004882812,4005.80004882812,4600.5,4449.7001953125,4894.7001953125,4200,4530.89990234375,4155.2998046875,5038.89990234375,4536.5,4185.7001953125,4612.89990234375,3563.10009765625,4604.2001953125,4687.39990234375,4397.7998046875,3333.89990234375,4832.89990234375,5161.60009765625,4671,5045.7998046875,4232.60009765625,3705.39990234375
"40",4499.2001953125,5568,4393.5,4631.2998046875,4018.19995117188,4735,5357.60009765625,4052.69995117188,4675.39990234375,4535.7001953125,4037,3910.39990234375,4405,4437.89990234375,5099.2998046875,4277.60009765625,4827.60009765625,4143.39990234375,5038,4520.7998046875,4158.5,4727.7001953125,3654.19995117188,4594.89990234375,4670.60009765625,4393.2998046875,3321.5,4825.5,5231.2998046875,4657,5051.5,4217.7998046875,3691.89990234375
"41",4519.2001953125,5561,4380.7001953125,4618.2998046875,3889.10009765625,4560.89990234375,5463.60009765625,4037.60009765625,4658,4513.39990234375,4012.89990234375,4064,4387.2998046875,4426.2001953125,4903.7998046875,4270.39990234375,4823.5,4009,5037,4503.60009765625,4051.30004882812,4722,3645.30004882812,4577.7001953125,4652.7001953125,4389.10009765625,3180.5,4965.10009765625,5384.5,4642.2998046875,4913.7001953125,4205,3679.30004882812
"42",4743,5385.7001953125,4393.7001953125,4737.7998046875,3884.30004882812,4499.5,5452.39990234375,3794.39990234375,4739.89990234375,4376.89990234375,4030.5,4049.69995117188,4499.39990234375,4414.7001953125,4918.2998046875,4284.39990234375,4823.39990234375,4189.10009765625,5035.89990234375,4486.89990234375,3892.30004882812,4734.7001953125,3620.89990234375,4443.5,4522.7001953125,4309.5,3294.19995117188,4955.60009765625,5380,4628.10009765625,4911,4191.10009765625,3666.80004882812
"43",4795.89990234375,5330,4418.2998046875,4714.60009765625,3924.60009765625,4478.2998046875,5441.39990234375,3987.60009765625,4589.10009765625,4018.19995117188,4007.69995117188,4040.30004882812,4493.60009765625,4591.39990234375,4699.7001953125,4239.10009765625,4786.89990234375,3983.60009765625,4885.89990234375,4471.5,3851.19995117188,4749.7998046875,3627,4432.39990234375,4506.2001953125,4306.39990234375,3361.60009765625,4834.7001953125,5249,4609.5,4908.7998046875,4141.10009765625,3655.19995117188
"44",4815.7001953125,5240.7001953125,4232.39990234375,4701.7001953125,3871.10009765625,4454.2998046875,5432.10009765625,4042.39990234375,4501.10009765625,3928.60009765625,3971.10009765625,3759.39990234375,4477.2001953125,4579.10009765625,4686.60009765625,4231,4755.39990234375,3971.39990234375,4885.2001953125,4260.7001953125,3894,4720.89990234375,3599.89990234375,4365.7001953125,4389.2001953125,4302.2998046875,3301.30004882812,4824.5,5244.5,4481.2001953125,4967.5,4139.2998046875,3641.69995117188
"45",4922.2001953125,5247,4232.60009765625,4705.2998046875,3872.80004882812,4347.7001953125,5391.2001953125,4032.19995117188,4547,3930.60009765625,3991.39990234375,3745.60009765625,4504.39990234375,4571.2001953125,4877.7998046875,4249,4794.7998046875,3981.5,4873.89990234375,4256,3906.39990234375,4722.7001953125,3606.30004882812,4367.2001953125,4490.89990234375,4269.7998046875,3415.69995117188,4824.89990234375,5312.2998046875,4519.7001953125,4832.2001953125,4138,3641.69995117188
"46",4507.7998046875,5240.39990234375,4232,4567.5,3890.69995117188,4313.10009765625,5310.39990234375,4023.30004882812,4661.5,3963.10009765625,3981.30004882812,3730.80004882812,4502,4563.2001953125,4906.2998046875,4251,4834.5,4081.89990234375,5069.10009765625,4250.2998046875,3910.39990234375,4725.39990234375,3611.69995117188,4366.5,4393.7998046875,4266.10009765625,3369.80004882812,4856.5,5314,4539,4874.10009765625,4137.2001953125,3679.10009765625
"47",4588.2001953125,5233.7001953125,4231.5,4576.7001953125,3891.19995117188,4199.89990234375,5320.7998046875,3719.69995117188,4659.60009765625,4001.39990234375,3987.10009765625,3720.80004882812,4498.2001953125,4591.2998046875,5004,4278.2001953125,4846.2001953125,3959.39990234375,5060.89990234375,4244.7998046875,3917.39990234375,4726.7001953125,3550.39990234375,4398.7998046875,4391.2998046875,4348.60009765625,3370.19995117188,4857.2001953125,5314.89990234375,4589,4830.7998046875,4136.2998046875,3679.30004882812
"48",4565.89990234375,5246.89990234375,4231.10009765625,4571,3897.10009765625,4402.2001953125,5218.7998046875,3731.5,4543.89990234375,4002.80004882812,3995.5,3703.30004882812,4495.89990234375,4583.2001953125,5070,4372,4765.10009765625,4109.5,5048.39990234375,4339.5,4147.39990234375,4728.60009765625,3697.80004882812,4419.2001953125,4372.60009765625,4375.2998046875,3332.5,4857.2998046875,5334.2001953125,4375.89990234375,4903.7998046875,4135.7998046875,3557.5
"49",4747.2998046875,5204.5,4255.2001953125,4564.7001953125,4021.19995117188,4313.39990234375,5155.2001953125,3959.30004882812,4614.89990234375,4285.7001953125,4021.30004882812,3690.10009765625,4500,4538.7001953125,5058.2998046875,4327.2998046875,4745.89990234375,4115.10009765625,5035.2001953125,4333.89990234375,4247.39990234375,4779.60009765625,3712.5,4415.39990234375,4306.60009765625,4370.7001953125,3329,4820.60009765625,5260.2001953125,4271.10009765625,4947.39990234375,4134.60009765625,3536.60009765625
"50",4493.5,5236.89990234375,4257,4589.7001953125,3943.19995117188,4290.10009765625,5139.2998046875,4033,4599.2001953125,4338,4008.60009765625,3681.19995117188,4495.5,4532.39990234375,4971.60009765625,4335.60009765625,4861.10009765625,4123.5,5023.60009765625,4332.7998046875,4262.39990234375,4783.7998046875,3667.10009765625,4412.2001953125,4307.7998046875,4368.5,3362.39990234375,4863.10009765625,5185.7998046875,4296.2001953125,4986.39990234375,4135.2001953125,3541.39990234375
"51",4533.7998046875,5214.89990234375,4429,4587.60009765625,3947,4331.5,5136.5,3743,4599.5,4339.5,4038.5,3704.30004882812,4491.89990234375,4525.60009765625,4888.7998046875,4274.60009765625,4836.2001953125,4130.5,5012.5,4210.7998046875,4254.5,4788.60009765625,3642.80004882812,4402.7998046875,4309.10009765625,4371.7001953125,3404.10009765625,4862.39990234375,5189.7001953125,4265.60009765625,4945.2998046875,4136.5,3548.60009765625
"52",4679.7001953125,5117,4406.7998046875,4585.2998046875,4081.10009765625,4279.10009765625,5050.7001953125,3749.30004882812,4717.39990234375,4320.5,4027.39990234375,3695.30004882812,4456.2998046875,4369.10009765625,4911.7998046875,4305.60009765625,4863.89990234375,4137.60009765625,4910.2998046875,4209.5,4267.60009765625,4793.2001953125,3651,4408.89990234375,4396.5,4369.7998046875,3405.80004882812,4866.89990234375,5232,4145.7998046875,4983.7001953125,4137.60009765625,3548.69995117188
"53",4006,4869.89990234375,4516.2998046875,4677.5,3975.5,4767.2001953125,5426.7998046875,4134.39990234375,4476.2998046875,4384.2998046875,4041,4118.39990234375,4675.7998046875,4500.2998046875,4960.5,4225.39990234375,4794.2001953125,4063.89990234375,5079.10009765625,4578,4242,4616.2998046875,3565.80004882812,4634.7998046875,4616.89990234375,4331.89990234375,3374.69995117188,4752.2998046875,5187,4693.7998046875,5076.60009765625,4104.2998046875,3711
"54",4447.2001953125,5523.7001953125,4479.89990234375,4665.7998046875,3923.10009765625,4643.2998046875,5417.89990234375,4122.60009765625,4467,4513,3901.80004882812,4062.30004882812,4630.7998046875,4460.2001953125,4983.89990234375,4244.10009765625,4845.7998046875,4235.7998046875,4927,4564.5,4214.5,4607.7998046875,3555.5,4622.60009765625,4601.39990234375,4327.39990234375,3359.5,4898,5293.60009765625,4681,5001.5,4092.89990234375,3696.30004882812
"55",4687.2001953125,5573.7001953125,4335.60009765625,4653.7001953125,3916.69995117188,4612.60009765625,5374.10009765625,4081.89990234375,4687.7998046875,4491.7998046875,3992.5,3838,4613.2998046875,4449.2001953125,4972.2998046875,4235,4846.39990234375,4223.7001953125,4925.2001953125,4549.7998046875,4042.10009765625,4746.5,3548.69995117188,4611.5,4588.7998046875,4325.7001953125,3258.39990234375,4994.2001953125,5236.7001953125,4665.5,4999.7998046875,4075.80004882812,3682.39990234375
"56",4772.89990234375,5398.39990234375,4481.10009765625,4641.60009765625,3911.80004882812,4481.89990234375,5365.10009765625,4025.89990234375,4674.39990234375,4490.7998046875,3974.89990234375,3798.69995117188,4421.7998046875,4467,5028.39990234375,4370.7001953125,4845.2001953125,4249.60009765625,4923.7001953125,4532.39990234375,4013,4739.5,3538,4567.60009765625,4574.10009765625,4321.7001953125,3335.80004882812,4824.60009765625,5233.5,4650.5,5051.60009765625,4063.89990234375,3651.39990234375
