"","rice_yield_1983","rice_yield_1984","rice_yield_1985","rice_yield_1986","rice_yield_1987","rice_yield_1988","rice_yield_1989","rice_yield_1990","rice_yield_1991","rice_yield_1992","rice_yield_1993","rice_yield_1994","rice_yield_1995","rice_yield_1996","rice_yield_1997","rice_yield_1998","rice_yield_1999","rice_yield_2000","rice_yield_2001","rice_yield_2002","rice_yield_2003","rice_yield_2004","rice_yield_2005","rice_yield_2006","rice_yield_2007","rice_yield_2008","rice_yield_2009","rice_yield_2010","rice_yield_2011","rice_yield_2012","rice_yield_2013","rice_yield_2014","rice_yield_2015"
"11",6272.89990234375,4762.10009765625,4194.7001953125,3933.5,4440.60009765625,4951.10009765625,4598.2001953125,4235.39990234375,4227.2001953125,4513.7998046875,4851.89990234375,3891.39990234375,4369.5,4510.7001953125,4137.2001953125,5483.60009765625,3978.89990234375,4522.7001953125,4473.39990234375,3763.10009765625,4825.39990234375,3874.10009765625,4872.5,4382.60009765625,4918.39990234375,3501.10009765625,4267.5,4275.39990234375,4379.7001953125,4617.7998046875,4745.5,4633,4226.89990234375
"12",6190.7001953125,4582.2998046875,4067,4195.7001953125,4284.7001953125,4869.2998046875,4538.7001953125,4215.2001953125,4152.7998046875,4985.10009765625,5157.2001953125,4150.7998046875,4852.60009765625,4505.7998046875,3787.10009765625,4000.30004882812,4135.60009765625,4612.5,4475.39990234375,4140.39990234375,4840.10009765625,4046.80004882812,4857.7998046875,4328.60009765625,4788.7001953125,3969,4132.89990234375,4454.5,3666.80004882812,4638.2998046875,4572.60009765625,4501.60009765625,4285.7001953125
"13",6216.39990234375,4584.5,3965.30004882812,4195.2998046875,4279.2001953125,4818.7998046875,4526.7998046875,4171.2001953125,4149.2001953125,5044.60009765625,5050.2998046875,4005.10009765625,4596.89990234375,4346.39990234375,4071.5,3925.5,4244.10009765625,4607.2001953125,4454.39990234375,4299.39990234375,4827.2001953125,3941.39990234375,4913.7998046875,4390.60009765625,4777.10009765625,3802.89990234375,4264.60009765625,4497.10009765625,3828.30004882812,4618.2001953125,4635.2001953125,4503.89990234375,4315.10009765625
"14",6218.2998046875,4575,3949.80004882812,4005.10009765625,4507.7001953125,4957.10009765625,4510.7998046875,4173,4145,4815,4912.10009765625,3893.5,4570.2001953125,4393.60009765625,4078.19995117188,3889.60009765625,4165.5,4494.10009765625,4434.89990234375,4439.7001953125,4872.7998046875,3897.30004882812,4884.5,4373.10009765625,4677.5,3797.89990234375,4195.60009765625,4587.2998046875,4175,4624.7001953125,4628.7001953125,4497.7001953125,4298.7001953125
"15",6217,4452.10009765625,3938,3978.30004882812,4486.7998046875,4925.89990234375,4472.89990234375,4185.60009765625,4134.39990234375,4579.2001953125,4880.7998046875,3855.89990234375,4560.7001953125,4330,3886.10009765625,4003.10009765625,4149.7001953125,4569.5,4403.7001953125,4252.5,4783.39990234375,3807.80004882812,4916.89990234375,4399.10009765625,4569.60009765625,3986.80004882812,4193.2998046875,4532.5,4297,4600.10009765625,4622,4531,4228.2001953125
"16",6109.39990234375,4296.7998046875,3830.10009765625,4065.10009765625,4418.7998046875,4857.89990234375,4439.7998046875,4157.7001953125,4043.60009765625,4585,4866.7998046875,3902.30004882812,4534.2001953125,4390.60009765625,3833.39990234375,4353,4094.69995117188,4544.5,4399.10009765625,4129,4760.5,3824.60009765625,4890.39990234375,4381,4815.7001953125,3964.80004882812,4167.89990234375,4378.2998046875,4294.60009765625,4579.10009765625,4615,4524.39990234375,4213.5
"17",6093.2998046875,4286.89990234375,3964.80004882812,4168.39990234375,4167.7001953125,4869.2998046875,4449,4131.2998046875,4031.30004882812,4567.2998046875,4867.2001953125,3887.10009765625,4513.2998046875,4387.7998046875,3750.30004882812,4363.89990234375,4089.80004882812,4561.7998046875,4424.5,4050.39990234375,4774.7001953125,3820.19995117188,4873.5,4326.60009765625,4836.60009765625,3776.69995117188,4152.7001953125,4308.2001953125,4318.89990234375,4552.2001953125,4607,4516.39990234375,4222.10009765625
"18",6087.39990234375,4273.5,4007.5,4090.69995117188,4192.10009765625,4797.60009765625,4403.60009765625,4051.5,3938.39990234375,4535.7001953125,4829.10009765625,3867.89990234375,4473.7001953125,4325.2998046875,3667.19995117188,4519.2001953125,4109.39990234375,4543.5,4407.7998046875,3904.60009765625,4752.2001953125,3868,4855.39990234375,4308.10009765625,4873.60009765625,3300.10009765625,4241.2998046875,4308.7998046875,4341.89990234375,4522.7001953125,4597.2998046875,4507.39990234375,4205.89990234375
"19",6257.7998046875,4443.7001953125,4015.89990234375,3900.39990234375,4546.2001953125,4917.39990234375,4605.2998046875,4056,3961.5,4547.60009765625,4840.39990234375,3816.5,4472,4320.39990234375,3959.19995117188,5093.89990234375,4130.5,4563.60009765625,4451.10009765625,3660.80004882812,4831.39990234375,3882.10009765625,4839.60009765625,4365.60009765625,4858,3306.19995117188,4259.10009765625,4277.39990234375,4358.7998046875,4589,4605,4508.2998046875,4201.7001953125
"20",6242.7998046875,4717.2998046875,4140.60009765625,3740.19995117188,4299.39990234375,4516.5,4609.89990234375,4056,3975.80004882812,4518.2001953125,4839.39990234375,3833.30004882812,4489.7001953125,4331.7998046875,4199.7998046875,5318.89990234375,4005.10009765625,4489.60009765625,4493.60009765625,3711,4784.7998046875,3888.30004882812,4796.7998046875,4408.2001953125,4845.2001953125,3292.30004882812,4262.10009765625,4301.89990234375,4368.7998046875,4575.7998046875,4601.60009765625,4503.60009765625,4179.60009765625
"21",6368.39990234375,4726.7001953125,4217.39990234375,3935.80004882812,4182.2998046875,4322.60009765625,4666.7998046875,4084.80004882812,4109.5,4523.10009765625,5019.89990234375,3903,4487.2001953125,4326.39990234375,4360.89990234375,5408.2001953125,4002.80004882812,4527,4503.60009765625,3625.10009765625,4858.10009765625,3897,4792.60009765625,4417,4823.2001953125,3365.69995117188,4257.5,4308.39990234375,4403.2998046875,4574.39990234375,4820.7001953125,4629.60009765625,4176.89990234375
